Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=75a4d05b001bf451,웹 개발자,Nexon 성남 분당구,,"운영 - 포털 서비스 개발 및 운영 지원자격 - 경력에 준하는 웹 개발 기본 지식을 보유 하신 분 - 웹언어 ( Java, PHP 등)을 이용한 Back-End 개발 경력이 3년 이상 또는 그에 준하는 능력을 보유하신 분..."
https://kr.indeed.com/viewjob?jk=a311c91c361c70f3,[에이치랩] Front-end 개발자,에이치랩 서울 마포구,"연봉 28,000,000원 - 36,000,000원","관련 교육 수료자 or 관련 학과 졸업자 - 경력 : Spring MVC 기반 Java 개발자, Sql 작성 중급 이상 (RDBMS), Html... 경력 : Spring MVC 기반 Java 개발자, Sql 작성 중급 이상..."
https://kr.indeed.com/viewjob?jk=20f31a7e02905882,"[웹개발팀] 웹개발 경력사원(팀원,과장,팀장급)",비디앱스 고양 일산동구,,"록하지 않으셨다면!! 상세 이력서 등록하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JSP, JAVA 산업별(업종) 게임 게임, 게임소프트웨어, 모바일게임"
https://kr.indeed.com/viewjob?jk=0c0929252bde670d,EBS 계약직 공개[전산운영(ERP 시스템 운영)],한국교육방송공사 고양 일산동구,"연봉 21,990,000원","경력 필요경력 0년 6개월 자격면허 1 정보처리기사 병역 병역 특례 무관 외국어 능력 컴퓨터 활용 기타( Java, Jsp, xml, Ajax, Oracle, JavaScript, JSON 등 개발경험자 ) 채용가능 장애유형..."
https://kr.indeed.com/viewjob?jk=0e38d7a3b3705f2b,SI 업무분석 및 기획/설계,포스트미디어 서울 강남구,,"양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 응용프로그래머응용프로그래머, Java HTML코딩.퍼블리셔HTML코딩, 자바스크립트, 웹퍼블리셔 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=63011090ab296ac0,백엔드 개발자 찾습니다 신입/경력 무관,레인써클 서울 영등포구,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 가능자 - 웹, DB서버 구축 및..."
https://kr.indeed.com/viewjob?jk=e290724a4ccb433a,파생상품 거래소 백엔드 개발자,알투브이 서울 영등포구,,"객체지향 개발 및 테스트 코드 작성에 숙달된 분 • 각종 협업 도구에 익숙하고 팀워크 기반으로 업무 수행 • Java에 익숙하고 기타 언어 하나 이상을 습득하신 분 • MySQL(Maria DB), MS-SQL 등 RDBMS..."
https://kr.indeed.com/viewjob?jk=004541d7615de92c,엔피씨시스템 개발자 신입사원(정규직),엔피씨시스템 안산 단원구,"연봉 38,000,000원","안산시 단원구 해안로 인근지하철 직무내용 - ERP 프로그램 개발 및 유지보수 - Visual Studio, JAVA 유경험자 - 개발.운영에 필요한 기본 지식 보유자 경력조건 신입 필요경력 자격면허 병역 병역 특례 무관..."
https://kr.indeed.com/viewjob?jk=5d909538144fed39,"응용소프트웨어 (C#, JAVA , JSP) 개발 가능자",유니에버 경상북도 구미,,"C#/ JAVA/JSP 기술연구 개발직 가능자 우대 유니에버 빅데이터... 신입, 경력(연차무관) 학력사항: 대학(2,3년)졸업 이상 기타: C#/ JAVA/JSP 기술연구 개발직 가능자 우대 0 명 근무조건 고용형태..."
https://kr.indeed.com/viewjob?jk=537a18c64eead68f,[개발]검색개발 팀장급(정규직),위메프 2.3 대한민국,,Elastic Search / Solr / Lucene / 상용엔진 등을 활용한 검색 개발 경험 필수 - Java / Spring 기반 개발 경험 필수 [우대사항] - 대규모 검색 트래픽 서비스 개발 경험 - 커머스...
https://kr.indeed.com/viewjob?jk=ca4f46dbb14afa0b,Delphi/웹 개발자(신입/경력),씨아이에스텍 서울 금천구,,"경험자 기본조건 (웹) - Java, Jsp 개발 가능자 우대조건... 바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=c825cea80b04bb1d,"(NIT Service) NAVER, LINE 서비스 플랫폼 운영",엔아이티서비스 성남 삼평동,,"kubernetes) 관련 지식 보유 및 활용 경험 - Linux System, WEB/WAS, DB운영 경험 - Java, C/C++ 중 하나의 프로그래밍 언어 가능(초급이상) O명 근무조건 - 근무형태 : 정규직..."
https://kr.indeed.com/viewjob?jk=d9a29bd45415d4a5,통신 프로그램 제작,아이테크코리아 경상남도 김해,"월급 2,000,000원 - 2,200,000원","방법 직무/산업 직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo 산업별(업종) 유통.백화점.도소매 유통"
https://kr.indeed.com/viewjob?jk=b7b9c8b9adba8653,배민장부 서버 개발자,우아한 형제들 서울 송파구,,"end 서버 개발 경험자로서 실무 3년차 이상 - 변화하는 시장 환경에 발빠르게 대응하실 수 있는 분 - Java 언어에 익숙하고 Spring boot, JPA 에 대한 경험이 있으신 분 - 다른 언어 사용에 거부감이 없으신..."
https://kr.indeed.com/viewjob?jk=26c3374d5607556f,Java Developer at MediaMonks (Korea),MediaMonks 서울,,"code to building Java web applications... reusable, and reliable Java code Become our Java Monk MediaMonks is one of those..."
https://kr.indeed.com/viewjob?jk=1e6df5fab4e4d733,[개발자 ] 3-10년차 2배씩 성장하는 연애테크 럽디에서 함께 새로운...,럽디 서울 동작구,,"상세 이력서 등록하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, ASP, JSP, JAVA, PHP 산업별(업종) 포털.컨텐츠.커뮤니티 컨텐츠, 포털"
https://kr.indeed.com/viewjob?jk=93fb20ec396f2ec9,Backend Engineer for Mobility,현대자동차 4.4 대한민국,,"전반의 알고리즘과 시스템에 대한 이해를 보유한 자 - Backend 개발에 대한 전문성 보유자 (Go, Java, Kotlin, Scala 등) 우대사항 - 대규모 서비스 서버 개발 및 운영 경험자 - Kafka, Redis..."
https://kr.indeed.com/viewjob?jk=079019dac516e9e1,MES & EAP(SI) REPORT 부문 경력/신입,비컴솔루션 서울 강남구,,"절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JSP, JAVA, HTML 응용프로그래머응용프로그래머, Java, Oracle, .NET, C# 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=4ee058e639f541f4,"[해외취업] 일본, Arks Japan, 프로그래머",Arks Japan 대한민국,"연봉 29,000,000원","팀이 되어 일을 진행합니다. - OS: Windows, Linux, Android, iOS 등 - 언어: Java, C#, PHP, Javascript 등 기타 여러 프로젝트가 진행되고 있습니다. 그 외 자격요건 [구인대..."
https://kr.indeed.com/viewjob?jk=c59befb8d7866a3f,[신입/경력] ASP 웹 서비스 개발자,와이비엠넷 성남 분당구,,"격요건 인원 [담당업무] - 해당직무 근무경험 - ASP,PHP, Java 언어 개발 가능 및 MS-SQL 활용 가능 - jquery framework... 웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA"
https://kr.indeed.com/viewjob?jk=0184fd84022533a6,Datacenter Engineer,Oracle 3.8 서울,,"scripting ( Java, Perl, Ruby, C#... experience with Perl, Python, Bash or Java • Core OS Services: ssh, telnet, ftp..."
https://kr.indeed.com/viewjob?jk=24d84f20e2840801,병역특례(산업기능요원)보충역/웹개발자 어서오세요!,리틀송 서울 광진구,"연봉 22,000,000원 - 24,000,000원","출서류 제출서류 이력서에 응시분야, 연락처, 희망연봉 기재 포트폴리오 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML"
https://kr.indeed.com/viewjob?jk=f771548b0be1bac1,클라우드 SaaS 개발자 채용 국내 포털 대기업,국내 포털 대기업 경기도,,※ 직무개요 - 클라우드 SaaS 개발 - 클라우드 플랫폼 WORKPLACE 서비스 개발 ※ 자격조건 - Java 기반 웹어플리케이션 설계 및 개발 경험이 있으신 분 (웹/API) - Spring Boot Framework 및...
https://kr.indeed.com/viewjob?jk=38e7ea9ee6c4f589,2020 아이템베이 개발1팀 경력,아이템베이 서울 양천구,,"커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머 응용프로그래머응용프로그래머, 전산전공, Java 산업별(업종) 광고.홍보.전시 광고기획, 광고대행, 광고디자인, 광고제작"
https://kr.indeed.com/viewjob?jk=712e054a3500da0b,"소프트웨어 개발자 (JAVA WEB, 블록체인)",메타스 서울,,* 우대사항 - (전공계열) 전자계산 및 컴퓨터공학 꼐열 - (자격증) 정보처리기사 자격증 소지자 인터넷·IT·통신·모바일·게임>웹프로그래밍> JAVA
https://kr.indeed.com/viewjob?jk=2239cda11284bf80,Web Project Manager (Senior/Junior) (M/F...,Datawords 서울,,"one... following programming languages: HTML/CSS, JS, PHP, Java Excellent oral and written communication skills Fluency..."
https://kr.indeed.com/viewjob?jk=ddadc3ab5a413de3,"[해외취업] 일본, BRASTECH, 프로그래머",Brastech 대한민국,"연봉 27,600,000원 - 28,200,000원","주요업무내용 [회사 HP] http... brasgroup.com/ [업무 내용] IT 엔지니어 - JAVA, C, C# 등을 사용한 소프트웨어 개발,인프라 구축·운용·보수, 테스트 전반, 키팅 작업 그 외 자격요건..."
https://kr.indeed.com/viewjob?jk=2861d53365dacec3,모드니 사회적협동조합 경력직 및 계약직 직원,모드니사회적협동조합 서울,,접수양식: 인크루트 이력서 기타 유의사항 입사지원서 및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=b67f6c2f8b2127e4,(교원그룹) IT웹지원팀 경력직 수시채용(웹 개발),교원그룹 서울 을지로1가,,지보수 경험자 -모바일 웹/앱 개발 및 운영 경험자 -결제 및 포인트 시스템 개발 및 운영 경험자 - java 기반 Web/WAS 구성 설계 경험자 -jenkins를 이용한 CI 환경 구축 및 빌드/배포 경험자 *자격...
https://kr.indeed.com/viewjob?jk=dd4bfce6f59e73af,상반기 응용프로그래머 / 품질관리 / 게임 웹기획 / 네트워크 서버보안...,에스디소프트 서울 구로구,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자... 직내의 원활한 Commnication 능력 보유자 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|고객상담·TM>고객상담·관리·수퍼바이저>고객상담"
https://kr.indeed.com/viewjob?jk=c276ba4318bbb557,개발자 경력직 (Java / python / c/c++) (주4.5일시행...,YH데이타베이스 대구 수성구,,"학력 대학교졸업(4년) 성별 무관 기타 담당업무 개발자 경력직 모집( Java / python / c/c++) (주4.5일시행) 커리어 양식 지원... 로그래머전산전공, C, C++, Java 산업별(업종) 솔루션.ASP.소프..."
https://kr.indeed.com/viewjob?jk=64e84e09876a8708,소프트웨어 개발자,알이디테크놀로지 대전 유성구,"연봉 34,000,000원 - 36,000,000원","연락처, 희망연봉 기재 포트폴리오 성적증명서 직무/산업 직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo"
https://kr.indeed.com/viewjob?jk=97fdc6c3a23d2f51,웹/앱 개발자 및 퍼블리셔 경력자,재단법인 행복아이씨티 서울 성동구,,우대사항 웹/앱 개발자 0명 자격요건 - JAVA / JSP 개발 경력 : 4~7년 - JAVA 기반의 Spring framework 사용... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=ca67349147cec0ff,정보전략팀 경력직원(~3/8),한국투자신탁운용 대한민국,,"2. 담당업무 및 우대사항 [담당업무... 개발 및 관리업무 가능자 : Back-End 개발 및 관리/ JAVA, Oracle 가능자 - IT 경력 5년 내외 [우대사항] - 금융 및 IT관련 경험 및 자격증 보유자..."
https://kr.indeed.com/viewjob?jk=5ce87d02fb690019,[촉탁직] SKI Battery 충방전기 관리 시스템 구축 및 운영,SK 씨앤씨 4.0 대한민국,,"로젝트 수행 역량 - 선임 경우 프로그램 개발 역량 필수 - 개발언어: C#.NET/ASP Core.NET , java (Web Base) - DB: Oracle, MS-SQL - 해외 프로젝트 수행 가능자 (헝가리, 중국..."
https://kr.indeed.com/viewjob?jk=013599421cd05397,[온라인공채] ZUM 신규MTS 서비스 서버 개발 (경력),미래에셋제5호기업인수목적 서울 서초구,,MTS 서비스 개발 자격조건 - Java 및 Spring framework... 가산점을 부여하고 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>UNIX·LINUX...
https://kr.indeed.com/viewjob?jk=501920ec9638b068,현대엔지비(주) IT연구개발 및 DB업무지원 분야 정규직 및 인턴,현대엔지비 서울 성동구,,인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL|인터넷...
https://kr.indeed.com/viewjob?jk=f22934f513205ca4,애플리케이션 프로그램 개발자,윕스 서울 마포구,,정보시스템 또는 관련 학과 - 경력: 신입 - 기타: C# 또는 Java 애플리케이션 프로그램 개발 가능자 우대조건 (1) C# 또는 Java 애플리케이션 프로그램 개발 경험자 (2) C++ 애플리케이션 프로그램...
https://kr.indeed.com/viewjob?jk=67ca30c143379281,Data Scientist III,Amazon Web Services Korea LLC 서울,,"experience in software development in languages like Java, Python, Scala. Experience working with RESTful API and general..."
https://kr.indeed.com/viewjob?jk=eece82ee393c4374,[TmaxSoft/기술] 제품 QA 경력,티맥스소프트 성남 분당구,,"활동, 결함 분석 및 오류 보고 자격요건 소프트웨어 테스트 또는 소프트웨어기술지원 유경험자 (4년이하) Java 또는 C 언어를 이용하여 프로그래밍 가능자 IT 관련학과 전공자 우대사항 다양한 테스트 도구 활용 경험..."
https://kr.indeed.com/viewjob?jk=938028c80ad4d862,(주)유니메오 JAVA 웹 개발자,유니메오 서울 서초구,"연봉 30,000,000원 - 40,000,000원","(주)유니메오 JAVA 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] Java, Spring기반, 서버개발... 이상 [자격요건] - Java,Spring기반 서버 Application..."
https://kr.indeed.com/viewjob?jk=621758b83588245e,"신나게 함께할 Java 경력 개발자(SI 2명, SM 1명)",유엔에스시스템 서울 구로구,"연봉 30,000,000원","인원 3명 학력 관계없음 전공 고용형태 상용직 근무예정지 서울특별시 구로구 디지털로26길 인근지하철 직무내용 Java 프로그래머(개발, SQL, JSP, jQuery) - 연봉은 능력 및 경력에 따라 다름 - 초급 ~ 고급..."
https://kr.indeed.com/viewjob?jk=e6bcb3bf0905eb2c,MES 운영 및 관리(7~10년차)경력자 (국내 태양광 대기업),에이치엘비파트너스 충청북도,,인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MS-SQL|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=e787fde04b998e1a,게임이상탐지팀 서비스 개발자,Nexon 성남 분당구,,"하는 API 개발 - AWS 인프라 구축 및 운영업무 지원자격 - python, node.js, C#, Java등 한 가지 이상의 언어를 능숙히 사용 가능하신 분 - 관련 분야 5년 이상 경력 - AWS 클라우드 아키..."
https://kr.indeed.com/viewjob?jk=f56b504762b15b30,"[SK M&Service] 개발(웹/서버, 정산지원/운영, 안드로이드 A...",에스케이엠앤서비스 서울 중구,,인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>플래시APP|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=63adb5aadc716017,(연봉5천) IT전문인력 모집 (모바일/웹/소프트웨어/개..,해피컨설팅 대한민국,"연봉 40,000,000원 - 50,000,000원","Script Visual C++ (OLE, ActiveX 프로그램) Java *Graphic side PhotoShop (기본적인 수정) Flash... 기본적인 언어 구성 Language : JAVA, C++, Object C..."
https://kr.indeed.com/viewjob?jk=cb66744ec9897c32,[개발]상담시스템 프론트엔드 개발자(정규직),위메프 2.3 대한민국,,"자(새로운 언어 및 새로운 시스템 적용 등) - 원활한 커뮤니케이션 능력 보유자 - Asp.Net MVC, Java/Spring 경험자 - ECMAScript 6, Front-End Framework 사용 경험자 - 보훈대상..."
https://kr.indeed.com/viewjob?jk=65232d6e37b8f7fb,주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode 서울,,"알고리즘, 데이터구조, OS, 데이터베이스 등 기본적인 전산 지식에 대한 이해 - Python / Java / Scala / Kotlin 중 하나 이상을 이용한 개발 경험 [우대 사항] - Hadoop MapReduce..."
https://kr.indeed.com/viewjob?jk=3007d180dfca2ab1,"APP, JAVA 경력 정규직",더9컴퍼니코리아 서울 강남구,"연봉 40,000,000원 - 50,000,000원",모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일...
https://kr.indeed.com/viewjob?jk=f53ddadeae2f3625,소프트웨어 아키텍트,5년차 소프트웨어 개발 중소기업 서울 마포구,,Product & SaaS - app.keepgrow.com (업무 자동화 B2B 앱스토어) 2. Java - Framework = springBoot / ORM = JPA 3. Python - RobotFramework...
https://kr.indeed.com/viewjob?jk=0dea68838cffc122,"1인 식문화에 새로운 흐름 가져올 푸드테크 기업, 가배브로스 공동 창업자...",가배브로스 대한민국,,"적지 못하는 점 양해바라며, 자세한 이야기는 만나서 커피 한 잔과 함께!! 7. 필요 기술 및 경력 - Java, Javascript, Android 관련 프로젝트 1회 이상 실무 경험자 - Server(Window 혹은..."
https://kr.indeed.com/viewjob?jk=ca8b391536a5c333,[해외취업] 일본 주식회사 COMSENS 신입 및 경력사원,COMSENS 대한민국,"연봉 34,180,000원 - 85,450,000원","JLPT N2 주요업무내용 시스템 개발업무 ( 요건정의, 기본설계, 상세설계, 제조(코딩), 테스트 ) - JAVA, .NET(ASP, VB), UNIX C/C++ 등 - 그 외 자격요건 Ⅰ. 모집직종, 인원 및 응시자격..."
https://kr.indeed.com/viewjob?jk=03b21eb3428a936d,AOS 개발,더케어랩 서울 강남구,"연봉 25,000,000원 - 40,000,000원","내장 카메라를 이용한 사진 저장 및 영상 처리 경험 • 개발 부문 인프라 - 서버 : Springboot, Java, AWS-ec2:linux - DB : RDS(mysql) / ElastiCache(redis) - 분석..."
https://kr.indeed.com/viewjob?jk=34a32b48f867ac33,2020년 소프트웨어 개발자 보충역 산업기능요원 (병역특례) (1차),엠더블유스토리 서울 성북구,,C++/Win32/MFC/.NET 프로그래밍 경험 . 서버 개발 : JAVA/JSP/Node.JS 등 웹 프로그래밍 경험 * 공통 : 산업기능요원... 로그래밍 경험 . 서버 개발 : JAVA/JSP/Node.JS 등 웹 프로...
https://kr.indeed.com/viewjob?jk=c7a6cbee7ca553f4,CUBRID 오픈 소스 프로젝트 개발,큐브리드 서울 강남구,,"있습니다. 테스트 플랫폼은 C/ JAVA/SHELL 코드로 작성되어 있으며... 조사, 연구 및 공유 공통 요건 * 리눅스 환경에서 C/C++/ JAVA를 이용한 개발 경험 * 시스템 소프트웨어에 대한 이해 * 병역필 또는..."
https://kr.indeed.com/viewjob?jk=6b495ee7b46f6fa1,"Web Fronted 개발, 시스템 개발",(주)크래프톤 경기도 성남,"연봉 40,000,000원 - 60,000,000원","구축 관련 IT 지원(Workday, SAP) [자격요건] - 해당 업무 경력 3년 이상이신 분 - Java Spring 기반 웹 어플리케이션 개발역량을 보유하신 분 - DB설계 및 구축 경험자 - Linux 환경에..."
https://kr.indeed.com/viewjob?jk=a5f72db70e317024,[카카오톡] 콘텐츠 구독 서비스 개발자 (경력),카카오 4.2 성남 판교역,,"공학(운영체제, 알고리즘, 자료구조, OOP) 기초 지식 필수 생산적이고 유쾌한 커뮤니케이션 기술을 가진 분 Java & Spring Framework 기반 웹서비스 개발 경험 Linux 플랫폼에서 웹 서비스 개발/운영 경험..."
https://kr.indeed.com/viewjob?jk=33c197f3c2cf8337,"JAVA, JSP 외 신입 정규직",유퍼스트 서울 중구,"연봉 25,000,000원 - 30,000,000원","유퍼스트 JAVA, JSP 외 신입 정규직 채용 모집부문 및 자격요건 담당... 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=fcfd0e343bbaa3c6,에이텍티앤 연구소(세종지사) 경력사원,에이텍티앤 세종특별자치시,,"지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JAVA, SQL, MySQL 응용프로그래머Oracle, Application 서버.보안.네트워크.DB서버구축..."
https://kr.indeed.com/viewjob?jk=b64e827134b2a4c2,[다음카페] 서버 개발자 (경력),카카오 4.2 성남 판교역,,"과에 자부심과 책임감을 가지는 분 '다음카페' 백엔드 시스템은 대부분 Java 와 Spring Framework, RDB 기반의 웹어플리케이션입니다... 을 위한 서버측 개발 및 운영 java & spring framework..."
https://kr.indeed.com/viewjob?jk=bd02f70d5497dd6c,"대기업 백엔드개발( Spring, Java, Restful ) 및 일본어...",차량IT 전문 기업 (대기업) 서울,,"가능합니다) - 일본어 가능자 - Spring 기반 Java Application 개발 (경력 4년 이상) - 오픈 소스 활용 능력 - 개발언어: Java, Jsp - RDBMS 및 NoSql 개발 역량 - Restful..."
https://kr.indeed.com/viewjob?jk=1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,,보내주세요:) [서버] 지원 자격 · 1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항...
https://kr.indeed.com/viewjob?jk=f339b9c21de2b277,소프트웨어 개발자,묵호 성남 중원구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
https://kr.indeed.com/viewjob?jk=b0e9252f0c2cf6ec,[개발]위메프패션 백엔드 개발자(정규직),위메프 2.3 대한민국,,"개발 프로그래머 [담당업무] - 위메프패션 서비스 백엔드 개발 [자격사항] - 백엔드개발 경력 3년 이상 - Java, Node.js, Python, Php, Ruby 중 하나 이상 백엔드 개발 경험이 있으신 분 - NoSql..."
https://kr.indeed.com/viewjob?jk=842b81b319e55e7e,네이버 지식iN eXpert 서비스 백엔드 개발자,네이버 대한민국,,개발 - Quality Practice (a.k.a 애자일 프랙티스 및 기술 실천법) [필요역량] - Java 기반 백엔드 프로그래밍 기본 지식을 보유하신 분 - 개발 표준 수립 및 구현 전략이 가능하신 분 - Spring...
https://kr.indeed.com/viewjob?jk=93596c684023eea6,[던파모바일2D] 웹개발자,네오플 서울 강남구,,"긍정적인 협업 태도와 업무에 열정을 가지신 분 우대사항 - 게임 로그 데이터 처리 경험 - Node.js/ Java를 이용한 웹서버개발 실무 경험을 보유하신 분 기타사항 - 서류 검토 기간은 최대 한달이며, 개별적으로 결과..."
https://kr.indeed.com/viewjob?jk=abcd747148e66bad,[TmaxGroup/기술] 제품 QA 신입,티맥스소프트 성남 분당구,,빌드 품질관리 시스템 개발 및 유지보수 자격요건 오라클 교육 이수자 또는 오라클 기술지원 경험자 또는 Java/C 초급 개발자 또는 Unix/Linux 엔지니어 경험자 IT 관련 학과 4년 대졸자 또는 졸업 예정자...
https://kr.indeed.com/viewjob?jk=d48c925acb7e4187,IT기획(대리-과장급) 초빙 - 유명 유통사,로이스에이치알 서울,,"해도 . 프로젝트 관리 (PMP 등), 프로그래밍 언어 (Python, Java 등), RDBMS (OCP 등) 관련 자격증 우대 . 영어회화 가능자... 프로그래밍 언어 (Python, Java 등), RDBMS (OCP 등..."
https://kr.indeed.com/viewjob?jk=b8df8637946f9a34,좋은 코드 짤 수 있는 프로그래머,미리디아이에이치 서울 구로구,,"퓨터 공학&과학 부분 기본적인 컨셉, 기술, 원칙, 이론에 능숙 • Java나 C++등 객체 지향 언어에 대한 이해와 경험 • 일반적인 개발 환경... 발자는 이런 환경에서 개발합니다! • Java & JSP • Linux..."
https://kr.indeed.com/viewjob?jk=67b4b45ba3a82fd6,인공지능 대표기업 솔트룩스 각 부문 신입 및 경력사원,솔트룩스 서울 강남구,,"신휴가, 프로젝트 휴가 지원 * 동호회 지원 모집구분 ※ SC사업본부 JAVA 웹 개발자(과/차장), 0명 [담당업무 및 자격요건] * 경력 7년이... 및 개발 분야 [우대사항] * JAVA 사용 경험자 * 영어 능통자 우대..."
https://kr.indeed.com/viewjob?jk=dcdca93d54c16de9,4G/5G 이동 통신 Core Network 관련 SW 개발,무선인터넷 통신장비 제조기업 성남 분당구,,"및 경력 • 업무내용 4G/5G 이동 통신 Core Network 관련 SW 개발 - C/C++ 능숙자, Java 개발 가능 - Linux OS 기반 통신 SW 개발 - DB 관리 및 DB 관련 Application SW..."
https://kr.indeed.com/viewjob?jk=43d834fc1f4c2e8b,2020년 미국 대학 입시 담당자(에세이 카운슬러),인사이트컨설팅 서울 강남구,,"관련 프로젝트 경험자 - 사업기획서 작성 가능자 - 제안서 작성 능숙자 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한..."
https://kr.indeed.com/viewjob?jk=b4cd3d301442dd16,Software Engineer (Backend),Streami 서울,"연봉 30,000,000원 - 80,000,000원","Experience in JavaScript, Python or Java * Understanding object-oriented... Javascript, Java, Python * Experience..."
https://kr.indeed.com/viewjob?jk=08631f1c71593bb0,IT연구개발 분야 정규직 채용,현대엔지비 서울 신림동,,지자(전공무관) -해외여행 및 근무에 결격사유가 없으신 분 -남자의 경우 군필 또는 면제자 *필요기술(역량) - java(Spring) 기반 Back End 개발 역량 보유 -SQL 작성 및 DB 설계/튜닝 역량 보유...
https://kr.indeed.com/viewjob?jk=706bb9ab11436fcd,2019년 정규직 경력 상시,신동아건설 대한민국,,"관련 경력 4년 ~ 10년(대리 ~ 과장급) - 재무 또는 공사관리 시스템 개발 및 운영 유경험자 - 파워빌더, Java, Jsp 프로그래밍 가능자 전형일정 접수기간 : ~ 채용시 접수방법 : 홈페이지( http..."
https://kr.indeed.com/viewjob?jk=724fa23ab8b2df94,방문판매 전산담당 관리자,혜민생활건강 서울 금천구,,"서버(Linux)운영 관리 경력자 - 원활한 커뮤니케이션 능력 우대사항 - 리눅스, 윈도우 서버 구축 - Java & JSP 분석 가능자 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근..."
